prompt,summary
"A waiter had 9 tables he was waiting on, with 2 women and 6 men at each table. How many customers total did the waiter have?","var1 = [find](number of tables) #9, var2 = [find](number of women per table) #2, var3 = [find](number of men per table) #6, , var4 = [add](var2, var3) # 2 + 6 = 8,, var5 = [multiply](var1, var4) # 9 * 8 = 72, [return](var5) # 72"
"In fourth grade, there were 35 students at the start of the year. During the year, 10 students left, and 10 new students came to school. How many students were in fourth grade at the end?","var1 = [find](initial number of students) #35, var2 = [find](number of students who left) #10, var3 = [find](number of new students) #10, var4 = [subtract](var1, var2) # 35 - 10 = 25, var5 = [add](var4, var3) # 25 + 10 = 35, [return](var5) # 35"
Maggi had 3 packages of cupcakes. There are 4 cupcakes in each package. She ate 5 cupcakes. How many are left?,"var1 = [find](number of packages of cupcakes) #3, var2 = [find](number of cupcakes per package) #4, var3 = [multiply](var1, var2) # 3 * 4 = 12, var4 = [find](number of cupcakes eaten) #5, var5 = [subtract](var3, var4) # 12 - 5 = 7, [return](var5) # 7"
"A chef needs to cook 15 potatoes. He has already cooked 8. If each potato takes 9 minutes to cook, how long will it take him to cook the rest?","var1 = [find](total number of potatoes needed) #15, var2 = [find](number of potatoes already cooked) #8, var3 = [subtract](var1, var2) # 15 - 8 = 7, var4 = [find](time taken to cook each potato) #9, var5 = [multiply](var3, var4) # 7 * 9 = 63, [return](var5) # 63"
The number of kilograms of water in a human body varies directly as the total body weight. A person who weighs 50 kilograms contains 36 kilograms of water. How many kilograms of water are in a person weighing 60 kilograms?,"var1 = [find](weight of first person) #50, var2 = [find](amount of water in first person) #36, var3 = [find](weight of second person) #60, var4 = [divide](var2, var1) # 36 / 50 = 0.72, var5 = [multiply](var3, var4) # 60 * 0.72 = 43.2, [return](var5) # 43.2"
"Rachel bought two coloring books. One had 24 pictures, and the other had 39. After one week, she had already colored 4 of the pictures. How many pictures does she still have to color?","var1 = [find](number of pictures in book 1) #24, var2 = [find](number of pictures in book 2) #39, var3 = [add](var1, var2) # 24 + 39 = 63, var4 = [find](number of colored pictures) #4, var5 = [subtract](var3, var4) # 63 - 4 = 59, [return](var5) # 59"
"Frank made 19 dollars mowing lawns over the summer. If he spent 11 dollars buying new mower blades, how many 2 dollar games could he buy with the money he had left?","var1 = [find](money made by Frank) # 19, var2 = [find](cost of mower blades) # 11, var3 = [subtract](var1, var2) # 19 - 11 = 8, var4 = [find](cost of 2 dollar game) # 2, var5 = [divide](var3, var4) # 8 / 2 = 4, [return](var5) # 4"
Goran will rent a car for the weekend. He can choose 1 of 2 plans. The first plan has an initial fee of 65 dollars and costs an additional 0.4 dollars per mile driven. The second plan has no initial fee but costs 0.6 dollars per mile driven. How many miles would Goran need to drive for the 2 plans to cost the same?,"var1 = [find](initial fee of plan 1) #65, var2 = [find](cost per mile of plan 1) #0.4, var3 = [find](cost per mile of plan 2) #0.6, var4 = [subtract](var3, var2) # 0.6 - 0.4 = 0.2, var5 = [divide](var1, var4) #65/0.2 = 325, [return](var5) # 325"
Beth has 4 packs of crayons. Each pack has 10 crayons in it. She also has 6 extra crayons. How many crayons does Beth have altogether?,"var1 = [find](number of packs of crayons) #4, var2 = [find](number of crayons in each pack) #10, var3 = [multiply](var1, var2) #  4 * 10 = 40, var4 = [find](extra crayons) #6, var5 = [add](var3, var4) # 40 + 6 = 46 , [return](var5) # 46"
"Bianca had 45 coloring books. If she gave away 6 of them but then bought 20 more, how many would she have in total?","var1 = [find](number of coloring books Bianca has) #45, var2 = [find](number of coloring books given away) #6, var3 = [subtract](var1, var2) #45 - 6 = 39, var4 = [find](number of coloring books bought) #20, var5 = [add](var3, var4) # 39 + 20 = 59, [return](var5) # 59"
"A company invited 18 people to a luncheon, but 12 of them didn't show up. If the tables they had held 3 people each, how many tables do they need?","var1 = [find](number of people invited) #18, var2 = [find](number of people who didn't show up) #12, var3 = [subtract](var1, var2) # 18 - 12 = 6, var4 = [find](capacity of each table) #3, var5 = [divide](var3, var4) # 6 / 3 = 2, [return](var5) # 2"
"Jerry was helping the cafeteria workers pick up lunch trays, but he could only carry 8 trays at a time. If he had to pick up 9 trays from one table and 7 trays from another, how many trips will he make?","var1 = [find](maximum number of trays Jerry can carry) #8, var2 = [find](number of trays at first table) #9, var3 = [find](number of trays at second table) #7, var4 = [add](var2, var3) # 9 + 7 = 16, var5 = [divide](var4, var1) # 16 / 8 = 2, [return](var5) # 2"
"Emily was planting vegetables in her garden. She started with 42 seeds and planted 36 of them in the big garden, and in each of her small gardens, she put 2 seeds each. How many small gardens did Emily have?","var1 = [find](total number of seeds) #42, var2 = [find](number of seeds planted in big garden) #36, var3 = [subtract](var1, var2) # 42 - 36 = 6, var4 = [find](number of seeds in each small garden) #2, var5 = [divide](var3, var4) # 6 / 2 = 3, [return](var5) # 3"
"Nancy picked 12 carrots from her garden. If she threw out 2 of them and then picked 21 more the next day, how many carrots would she have in total?","var1 = [find](number of carrots picked) #12, var2 = [find](number of carrots thrown out) #2, var3 = [subtract](var1, var2) # 12 - 2 = 10, var4 = [find](number of carrots picked the next day) #21, var5 = [add](var3, var4) # 10 + 21 = 31, [return](var5) # 31"
"A waiter had 21 customers in his section. If 12 of them left and the rest of his tables had 3 people at each table, how many tables did he have?","var1 = [find](total number of customers) #21, var2 = [find](number of customers who left) #12, var3 = [subtract](var1, var2) # 21 - 12 = 9, var4 = [find](number of people per table) #3, var5 = [divide](var3, var4) # 9 / 3 = 3, [return](var5) # 3"
"Mike made 69 dollars mowing lawns over the summer. If he spent 24 dollars buying new mower blades, how many 5 dollar games could he buy with the money he had left?","var1 = [find](Money Mike made) # 69, var2 = [find](cost of new mower blades) # 24, var3 = [subtract](var1, var2) # 69 - 24 = 45, var4 = [find](cost of one game) # 5, var5 = [divide](var3, var4) # 45 / 5 = 9, [return](var5) # 9"
"Paul had saved 4 dollars. If he received another 11 dollars for his allowance, how many 5 dollar toys could he buy?","var1 = [find](amount of money saved by Paul) #4, var2 = [find](amount received through allowance) #11, var3 = [add](var1, var2) # 4 + 11 = 15, var4 = [find](cost of one toy) #5, var5 = [divide](var3, var4) # 15 / 5 = 3, [return](var5) # 3"
"For Halloween, Bianca received 78 pieces of candy. She ate 30 pieces then placed the rest into piles with 8 in each pile. How many piles could she make?","var1 = [find](number of pieces of candy Bianca received) #78, var2 = [find](number of pieces of candy Bianca ate) #30, var3 = [subtract](var1, var2) # 78 - 30 = 48, var4 = [find](number of candies in each pile) #8, var5 = [divide](var3, var4) # 48 / 8 = 6, [return](var5) # 6"
"At lunch, a waiter had 10 customers, and 5 of them didn't leave a tip. If he got $ 3 each from the ones who did tip, how much money did he earn?","var1 = [find](number of customers) #10, var2 = [find](number of customers who didn't tip) #5, var3 = [subtract](var1, var2) # 10 - 5 = 5, var4 = [find](money earned per customer who tipped) #3, var5 = [subtract](var1, var2) # 5 * 3 = 15, [return](var5) # 15"
"There were 39 girls and 4 boys trying out for the school's basketball team. If only 26 of them got called back, how many students didn't make the cut?","var1 = [find](number of girls) #39, var2 = [find](number of boys) #4, var3 = [add](var1, var2) # 39 + 4 = 43, var4 = [find](number of students called back) #26, var5 = [subtract](var3, var4) # 43 - 26 = 17, [return](var5) # 17"
"While playing a trivia game, Mike answered 3 questions correctly in the first half and 5 questions correctly in the second half. If each question was worth 3 points, what was his final score?","var1 = [find](number of questions answered correctly in first half) #3, var2 = [find](number of questions answered correctly in second half) #5, var3 = [add](var1, var2) # 3 + 5 = 8, var4 = [find](points per question) #3, var5 = [multiply](var3, var4) # 8 * 3 = 24, [return](var5) # 24"
"At a company picnic, 9 managers and 15 employees decided to start a game of volleyball. If they split into 8 teams, how many people would be on each team?","var1 = [find](number of managers) #9, var2 = [find](number of employees) #15, var3 = [add](var1, var2) # 9 + 15 = 24, var4 = [find](number of teams) #8, var5 = [divide](var3, var4) # 24 / 8 = 3, [return](var5) # 3"
"There were 7 friends playing a video game online when 2 more players joined the game. If each player had 7 lives, how many lives did they have in total?","var1 = [find](initial number of friends) #7, var2 = [find](number of joining players) #2, var3 = [add](var1, var2) # 7 + 2 = 9, var4 = [find](lives per player) #7, var5 = [multiply](var3, var4) # 9 x 7 = 63, [return](var5) # 63"
"A worksheet had 4 problems on it. If a teacher had 9 worksheets to grade and had already graded 5 of them, how many more problems does she have to grade?","var1 = [find](number of problems per worksheet) #4, var2 = [find](number of worksheets to grade) #9, var3 = [find](number of worksheets already graded) #5, var4 = [subtract](var2, var3) # 9 - 5 = 4, var5 = [multiply](var1, var4) # 4 * 4 = 16, [return](var5) # 16"
"A store had 34 oranges in a bin. If they threw away 20 of the old ones and put 13 new ones in the bin, how many would be in the bin?","var1 = [find](number of oranges in bin) #34, var2 = [find](number of thrown oranges) #20, var3 = [subtract](var1, var2) # 34 - 20 = 14, var4 = [find](number of new oranges) #13, var5 = [add](var3, var4) # 14 + 13 = 27, [return](var5) # 27"
There are 7 dogwood trees currently in the park. Park workers will plant 3 dogwood trees today and 2 dogwood trees tomorrow. How many dogwood trees will the park have when the workers are finished?,"var1 = [find](initial number of dogwood trees) #7, var2 = [find](number of trees planted today) #3, var3 = [find](number of trees planted tomorrow) #2, var4 = [add](var1, var2) # 7 + 3 = 10, var5 = [add](var4, var3) # 10 + 2 = 12, [return](var5) # 12"
"A group of 3 friends went into a restaurant. The chef already had 8 chicken wings cooked but cooked 10 more for the group. If they each got the same amount, how many would each person get?","var1 = [find](number of friends) #3, var2 = [find](number of pre-cooked chicken wings) #8, var3 = [find](number of additional chicken wings) #10, var4 = [add](var2, var3) # 8 + 10 = 18, var5 = [divide](var4, var1) # 18 / 3 = 6, [return](var5) # 6"
"Lana picked 36 tulips and 37 roses to make flower bouquets. If she only used 70 of the flowers though, how many extra flowers did Lana pick?","var1 = [find](total number of tulips picked) #36, var2 = [find](total number of roses picked) #37, var3 = [add](var1, var2) # 36 + 37 = 73, var4 = [find](number of flowers used) #70, var5 = [subtract](var3, var4) # 73 - 70 = 3, [return](var5) # 3"
"At a restaurant, each adult meal costs $ 2, and kids eat free. If a group of 15 people came in and 9 were kids, how much would it cost for the group to eat?","var1 = [find](number of people) #15, var2 = [find](number of kids) #9, var3 = [subtract](var1, var2) # 15 - 9 = 6, var4 = [find](cost of an adult meal) #2, var5 = [multiply](var3, var4) # 6 * 2 = 12, [return](var5) # 12"
"Mike made 101 dollars mowing lawns over the summer. If he spent 47 dollars buying new mower blades, how many 6 dollar games could he buy with the money he had left?","var1 = [find](amount of money Mike made) #101, var2 = [find](cost of new mower blades) #47, var3 = [subtract](var1, var2) # 101 - 47 = 54, var4 = [find](cost of one game) #6, var5 = [divide](var3, var4) # 54 / 6 = 9, [return](var5) # 9"
A spaceship traveled 0.5 light-years from Earth to Planet X and 0.1 light-years from Planet X to Planet Y. Then it traveled 0.1 light-years from Planet Y back to Earth. How many light-years did the spaceship travel in all?,"var1 = [find](distance from Earth to Planet X) #0.5, var2 = [find](distance from Planet X to Planet Y) #0.1, var3 = [find](distance from Planet Y to Earth) #0.1, var4 = [add](var1, var2) # 0.5 + 0.1 = 0.6, var5 = [add](var4, var3) # 0.6 + 0.1 = 0.7, [return](var5) # 0.7"
"At the town carnival, Billy rode the Ferris wheel 7 times and the bumper cars 3 times. If each ride cost 5 tickets, how many tickets did he use?","var1 = [find](number of times Billy rode Ferris wheel) #7, var2 = [find](number of times Billy rode bumper cars) #3, var3 = [add](var1, var2) # 7 + 3 = 10, var4 = [find](cost of one ride) #5, var5 = [multiply](var3, var4) # 10 x 5 = 50, [return](var5) #50"
"Mike had 15 video games, but 9 of them weren't working. If he wanted to sell the working games for $ 5 each, how much money could he earn?","var1 = [find](number of video games) #15, var2 = [find](number of not-working games) #9, var3 = [subtract](var1, var2) # 15 - 9 = 6, var4 = [find](selling price of each game) #5, var5 = [multiply](var3, var4) # 6 x 5 = 30, [return](var5) # 30"
"If the sum of 8 and a number is multiplied by 5, the result is 45. What is the number?","var1 = [find](summand) #unknown, var2 = [add](var1, 8) # unknown + 8, var3 = [multiply](var2, 5) # (unknown + 8) * 5 = 45, var4 = [divide](var3, 5) # (unknown + 8) = 9, var5 = [subtract](var4, 8) # unknown = 1, [return](var5) # 1"
"The school's debate team had 5 boys and 40 girls on it. If they were split into groups of 9, how many groups could they make?","var1 = [find](number of boys) #5, var2 = [find](number of girls) #40, var3 = [add](var1, var2) # 5 + 40 = 45, var4 = [find](group size) # 9, var5 = [divide](var3, var4) # 45 / 9 = 5, [return](var5) # 5"
"A pet store had 36 siamese cats and 18 house cats. During a sale, they sold 26 cats. How many cats do they have left?","var1 = [find](number of siamese cats) #36, var2 = [find](number of house cats) #18, var3 = [add](var1, var2) # 36 + 18 = 54, var4 = [find](number of cats sold) #26, var5 = [subtract](var3, var4) # 54 - 26 = 28, [return](var5) # 28"
"A waiter at 'The Greasy Spoon' restaurant had 29 customers to wait on. During the lunch rush, he added another 20 customers. If 34 of the customers didn't leave him a tip, how many customers did leave a tip?","var1 = [find](number of customers initially) #29, var2 = [find](number of customers added) #20, var3 = [add](var1, var2) #29 + 20 = 49, var4 = [find](number of customers not leaving a tip) #34, var5 = [subtract](var3, var4) #49 - 34 = 15, [return](var5) # 15"
"Ashley sold 12 boxes of Samoas. How many cases of 12 boxes, plus extra boxes does Ashley need?","var1 = [find](number of boxes sold) #12, var2 = [find](number of boxes in case) #12, var3 = [divide](var1, var2) # 12 / 12 = 1, var4 = [multiply](var3, var2) # 1 * 12 = 12, var5 = [subtract](var1, var4) # 12 - 12 = 0 (no extra boxes needed), [return](var3) # 1"
"A florist had 37 roses. If she sold 16 of them and then later picked 19 more, how many roses would she have?","var1 = [find](number of roses) #37, var2 = [find](number of sold roses) #16, var3 = [subtract](var1, var2) # 37 - 16 = 21, var4 = [find](number of picked roses) #19, var5 = [add](var3, var4) # 21 + 19 = 40, [return](var5) # 40"
"Your quiz grades are 73, 75, 89, and 91. What is the lowest grade you can obtain on the last quiz and still achieve an average of at least 85?","var1 = [find](sum of current quiz grades) #73+75+89+91 = 328, var2 = [find](number of quizzes taken) #4, var3 = [find](target average) #85, var4 = [find](total points needed for target average) #var3 * (var2 + 1) = 85 * 5 = 425, var5 = [subtract](var4, var1) #425 - 328 = 97, [return](var5) #97"
"Sandy went to the mall to buy clothes. She spent $ 13.99 on shorts, $ 12.14 on a shirt, and $ 7.43 on a jacket. How much money did Sandy spend on clothes?","var1 = [find](cost of shorts) #13.99, var2 = [find](cost of shirt) #12.14, var3 = [find](cost of jacket) #7.43, var4 = [add](var1, var2) # 13.99 + 12.14 = 26.13, var5 = [add](var3, var4) # 7.43 + 26.13 = 33.56, [return](var5) # 33.56"
"Katie had 11 songs on her mp3 player. If she deleted 7 old songs from it and then added 24 new songs, how many songs does she have on her mp3 player?","var1 = [find](number of songs on mp3 player) #11, var2 = [find](number of deleted songs) #7, var3 = [subtract](var1, var2) # 11 - 7 = 4, var4 = [find](number of added songs) #24, var5 = [add](var3, var4) # 4 + 24 = 28, [return](var5) # 28"
Maria needs 21 cartons of berries to make a berry cobbler. She already has 4 cartons of strawberries and 8 cartons of blueberries. How many more cartons of berries should Maria buy?,"var1 = [find](total number of cartons needed) #21, var2 = [find](number of cartons of strawberries) #4, var3 = [find](number of cartons of blueberries) #8, var4 = [add](var2, var3) # 4 + 8 = 12, var5 = [subtract](var1, var4) # 21 - 12 = 9, [return](var5) # 9"
"The cafeteria had 96 apples. For lunch, they handed out 42 to students and decided to use the rest to make pies. If each pie takes 6 apples, how many pies could they make?","var1 = [find](number of apples) #96, var2 = [find](number of apples handed out) #42, var3 = [subtract](var1, var2) # 96 - 42 = 54, var4 = [find](number of apples per pie) #6, var5 = [divide](var3, var4) # 54 / 6 = 9, [return](var5) # 9"
"A magician was selling magic card decks for 7 dollars each. If he started with 16 decks and by the end of the day he had 8 left, how much money did he earn?","var1 = [find](price of each magic card deck) #7, var2 = [find](number of decks at start of day) #16, var3 = [find](number of decks at end of day) #8, var4 = [subtract](var2, var3) # 16 - 8 = 8, var5 = [multiply](var1, var4) # 7 * 8 = 56, [return](var5) # 56"
"A renovation project required 0.16666666666666666 truckloads of sand, 0.3333333333333333 truckloads of dirt, and 0.16666666666666666 truckloads of cement. How many truckloads of material were needed in all?","var1 = [find](amount of sand) #0.16666666666666666, var2 = [find](amount of dirt) #0.3333333333333333,, var3 = [find](amount of cement) #0.16666666666666666, var4 = [add](var1, var2), var5 = [add](var4, var3), # 0.16666666666666666 + 0.3333333333333333 + 0.16666666666666666 = 0.6666666666666666,, [return](var5) # 0.6666666666666666"
"Irwin's family went on a camping trip in the mountains. On the first day, they hiked from their car to the campsite. First, they hiked 0.2 of a mile from the car to a stream and 0.4 of a mile from the stream to a meadow. Then they hiked 0.1 of a mile from the meadow to the campsite. How many miles did Irwin's family hike in all?","var1 = [find](distance from car to stream) #0.2, var2 = [find](distance from stream to meadow) #0.4, var3 = [find](distance from meadow to campsite) #0.1, var4 = [add](var1, var2) # 0.2 + 0.4 = 0.6, var5 = [add](var4, var3) # 0.6 + 0.1 = 0.7, [return](var5) # 0.7"
"John was organizing his baseball cards in a binder with 3 on each page. If he had 8 new cards and 16 old cards to put in the binder, how many pages would he use?","var1 = [find](number of new cards) #8, var2 = [find](number of old cards) #16, var3 = [add](var1, var2) # 8 + 16 = 24, var4 = [find](number of cards per page) #3, var5 = [divide](var3, var4) # 24 / 3 = 8, [return](var5) # 8"
2 times the sum of 4 and a number is 16. Find the number.,"var1 = [find](the constant number 2) #2, var2 = [find](the constant number 16) #16, var3 = [find](the constant number 4) #4, var4 = [multiply](var1, [add](var3, var5)) # 2 * (4 + var5) = 16, var5 = [subtract](var2, [multiply](var1, var3)) # var5 = 16 - (2 * 4), [return](var5) # 4"
"Edward was trying to expand his game collection. He bought 41 games from a friend and bought 14 more at a garage sale. If 31 of the games didn't work, how many good games did he end up with?","var1 = [find](number of games Ed bought from friend) #41, var2 = [find](number of games Ed bought at garage sale) #14, var3 = [add](var1, var2) # 41 + 14 = 55, var4 = [find](number of non-working games) #31, var5 = [subtract](var3, var4) # 55 - 31 = 24, [return](var5) # 24"
"The school cafeteria had 38 apples. If they used 20 to make lunch for the students and then bought 28 more, how many apples would they have?","var1 = [find](initial number of apples) #38, var2 = [find](number of apples used for lunch) #20, var3 = [subtract](var1, var2) # 38 - 20 = 18, var4 = [find](number of apples bought) #28, var5 = [add](var3, var4) # 18 + 28 = 46, [return](var5) # 46"
"Dave had to wash 9 short sleeve shirts and 27 long sleeve shirts before school. If he had only washed 20 of them by the time school started, how many did he not wash?","var1 = [find](number of short sleeve shirts) #9, var2 = [find](number of long sleeve shirts) #27, var3 = [add](var1, var2) #9 + 27 = 36, var4 = [find](number of shirts washed before school) #20, var5 = [subtract](var3, var4) #36 - 20 = 16, [return](var5) #16"
"A worksheet had 7 problems on it. If a teacher had 17 worksheets to grade and had already graded 8 of them, how many more problems does she have to grade?","var1 = [find](number of problems per worksheet) #7, var2 = [find](number of worksheets to grade) #17, var3 = [find](number of worksheets already graded) #8, var4 = [subtract](var2, var3) # 17 - 8 = 9, var5 = [multiply](var1, var4) # 7 x 9 = 63, [return](var5) # 63"
"While on vacation, Megan took 15 pictures at the zoo and 18 at the museum. If she later deleted 31 of the pictures, how many pictures from her vacation did she still have?","var1 = [find](number of pictures at the zoo) #15, var2 = [find](number of pictures at the museum) #18, var3 = [add](var1, var2) # 15 + 18 = 33, var4 = [find](number of deleted pictures) #31, var5 = [subtract](var3, var4) # 33 - 31 = 2, [return](var5) # 2"
A dealer pays 6000 dollars for a car. The dealer wants to make a profit that is 25% of the selling price. For how much should the dealer sell the car?,"var1 = [find](amount paid for car) #6000, var2 = [find](profit percentage) #25%, var3 = [find](percent as decimal) #0.25, var4 = [multiply](var1, var3) # 6000 * 0.25 = 1500, var5 = [add](var1, var4) # 6000 + 1500 = 7500, [return](var5) # 7500"
Wendy uploaded 79 pictures to Facebook. She put 44 pics into one album and put the rest into 5 different albums. How many pictures were in each album?,"var1 = [find](total number of pictures uploaded) #79, var2 = [find](number of pictures in first album) #44, var3 = [subtract](var1, var2) #79 - 44 = 35, var4 = [find](number of albums other than first) #5, var5 = [divide](var3, var4) #35 / 5 = 7, [return](var5) #7"
"A trivia team had 9 members total, but during a game, 3 members didn't show up. If each member that did show up scored 2 points, how many points were scored total?","var1 = [find](total number of members) #9, var2 = [find](number of members missing) #3, var3 = [subtract](var1, var2) # 9 - 3 = 6, var4 = [find](points scored per member) #2, var5 = [multiply](var3, var4) # 6 * 2 = 12, [return](var5) # 12"
"At a company picnic, 23 managers and 7 employees decided to start a game of volleyball. If they split into 6 teams, how many people would be on each team?","var1 = [find](number of managers) #23, var2 = [find](number of employees) #7, var3 = [add](var1, var2) # 23 + 7 = 30, var4 = [find](number of teams) #6, var5 = [divide](var3, var4) # 30 / 6 = 5, [return](var5) # 5"
"A trivia team had 15 members total, but during a game, 6 members didn't show up. If each member that did show up scored 3 points, how many points were scored total?","var1 = [find](total number of members) #15, var2 = [find](number of members who didn't show up) #6, var3 = [subtract](var1, var2) # 15 - 6 = 9, var4 = [find](points awarded per member who showed up) #3, var5 = [multiply](var3, var4) # 9 * 3 = 27, [return](var5) # 27"
"Isabel was selling her necklaces at a garage sale. She sold 3 bead necklaces and 3 gemstone necklaces. If each necklace cost 6 dollars, how much money did she earn?","var1 = [find](number of bead necklaces sold) #3, var2 = [find](number of gemstone necklaces sold) #3, var3 = [add](var1, var2) # 3 + 3 = 6, var4 = [find](cost of each necklace) #6, var5 = [multiply](var3, var4) # 6 x 6 = 36, [return](var5) # 36"
"A florist had 6 roses. If she sold 5 of them and then later picked 12 more, how many roses would she have?","var1 = [find](initial number of roses) #6, var2 = [find](number of roses sold) #5, var3 = [subtract](var1, var2) # 6 - 5 = 1, var4 = [find](number of roses picked later) #12, var5 = [add](var3, var4) # 1 + 12 = 13, [return](var5) # 13"
"A waiter at 'The Greasy Spoon' restaurant had 39 customers to wait on. During the lunch rush, he added another 12 customers. If 49 of the customers didn't leave him a tip, how many customers did leave a tip?","var1 = [find](initial number of customers) #39, var2 = [find](number of added customers) #12, var3 = [add](var1, var2) # 39 + 12 = 51, var4 = [find](number of customers who did not leave a tip) #49, var5 = [subtract](var3, var4) # 51 - 49 = 2, [return](var5) # 2"
"A store had 50 oranges in a bin. If they threw away 40 of the old ones and put 24 new ones in the bin, how many would be in the bin?","var1 = [find](number of oranges in bin) #50, var2 = [find](number of old oranges thrown away) #40, var3 = [subtract](var1, var2) # 50 - 40 = 10, var4 = [find](number of new oranges put in bin) #24, var5 = [add](var3, var4) # 10 + 24 = 34, [return](var5) # 34"
"A new building needed 14 windows. The builder had already installed 5 of them. If it takes 4 hours to install each window, how long will it take him to install the rest?","var1 = [find](total number of windows needed) #14, var2 = [find](number of windows already installed) #5, var3 = [subtract](var1, var2) # 14 - 5 = 9, var4 = [find](time taken to install one window) #4, var5 = [multiply](var3, var4) # 9 * 4 = 36, [return](var5) # 36"
"Amy had 26 music files and 36 video files on her flash drive. If she deleted 48 of the files, how many files were still on her flash drive?","var1 = [find](number of music files) #26, var2 = [find](number of video files) #36, var3 = [add](var1, var2) # 26 + 36 = 62, var4 = [find](number of deleted files) #48, var5 = [subtract](var3, var4) # 62 - 48 = 14, [return](var5) # 14"
"Joan paid $ 8.77 on a cat toy, and a cage cost her $ 10.97 with a $ 20 bill. How much change did Joan receive?","var1 = [find](cost of cat toy) #8.77, var2 = [find](cost of cage) #10.97, var3 = [add](var1, var2) #8.77 + 10.97 = 19.74, var4 = [find](amount paid with $20 bill) #20, var5 = [subtract](var4, var3) #20 - 19.74 = 0.26, [return](var5) #0.26"
"A group of 3 friends went into a restaurant. The chef already had 6 chicken wings cooked but cooked 3 more for the group. If they each got the same amount, how many would each person get?","var1 = [find](number of friends in the group) #3, var2 = [find](initial number of chicken wings cooked) #6, var3 = [find](number of chicken wings cooked for the group) #3, var4 = [add](var2, var3) # 6 + 3 = 9, var5 = [divide](var4, var1) # 9 / 3 = 3, [return](var5) # 3"
"A company invited 24 people to a luncheon, but 10 of them didn't show up. If the tables they had held 7 people each, how many tables do they need?","var1 = [find](number of invited people) #24, var2 = [find](number of absent people) #10, var3 = [subtract](var1, var2) # 24 - 10 = 14, var4 = [find](number of people per table) #7, var5 = [divide](var3, var4) # 14 / 7 = 2, [return](var5) # 2"
"At the town carnival, Oliver rode the Ferris wheel 5 times and the bumper cars 4 times. If each ride cost 7 tickets, how many tickets did he use?","var1 = [find](number of times Oliver rode Ferris wheel) #5 , var2 = [find](number of times Oliver rode bumper cars) #4 , var3 = [add](var1, var2) # 5 + 4 = 9, var4 = [find](cost of each ride in tickets) #7 , var5 = [multiply](var3, var4) # 9 * 7 = 63, [return](var5) # 63"
"For the school bake sale, Bianca made 14 cupcakes. If she sold 6 of them and then made 17 more, how many cupcakes would she have?","var1 = [find](number of cupcakes made) # 14, var2 = [find](number of cupcakes sold) # 6, var3 = [subtract](var1, var2) # 14 - 6 = 8, var4 = [find](number of cupcakes made after selling) # 17, var5 = [add](var3, var4) # 8 + 17 = 25, [return](var5) # 25"
"Luke was organizing his baseball cards in a binder with 3 on each page. If he had 3 new cards and 9 old cards to put in the binder, how many pages would he use?","var1 = [find](number of new cards) #3, var2 = [find](number of old cards) #9, var3 = [add](var1, var2) # 3 + 9 = 12, var4 = [find](number of cards per page) #3, var5 = [divide](var3, var4) # 12 / 3 = 4, [return](var5) # 4"
"John had 5 action figures but needed 7 total for a complete collection. If each one costs $ 5, how much money would he need to finish his collection?","var1 = [find](number of action figures John has) # 5, var2 = [find](number of action figures needed for complete collection) # 7, var3 = [subtract](var2, var1) # 7 - 5 = 2, var4 = [find](cost of each action figure) # 5, var5 = [multiply](var3, var4) # 2 * 5 = 10, [return](var5) # 10"
"Dave was helping the cafeteria workers pick up lunch trays, but he could only carry 9 trays at a time. If he had to pick up 17 trays from one table and 55 trays from another, how many trips will he make?","var1 = [find](number of trays Dave can carry) #9, var2 = [find](number of trays at first table) #17, var3 = [find](number of trays at second table) #55, var4 = [add](var2, var3) # 17 + 55 = 72, var5 = [divide](var4, var1) # 72 / 9 = 8, [return](var5) # 8"
Keith loves trading cards. She bought 4 packs of Digimon cards for $ 4.45 each and a deck of baseball cards for $ 6.06. How much did Keith spend on cards?,"var1 = [find](number of packs of Digimon cards) #4, var2 = [find](cost of each pack of Digimon cards) #4.45, var3 = [multiply](var1, var2) # 4 * 4.45 = 17.8, var4 = [find](cost of deck of baseball cards) #6.06, var5 = [add](var3, var4) # 17.8 + 6.06 = 23.86, [return](var5) # 23.86"
There are 47 orchid bushes currently in the park. Park workers will plant 37 orchid bushes today and 25 orchid bushes tomorrow. It took 35 workers to finish the work. How many orchid bushes will the park have when the workers are finished?,"var1 = [find](number of orchid bushes currently in the park) #47, var2 = [find](number of orchid bushes planted by workers today) #37, var3 = [find](number of orchid bushes planted by workers tomorrow) #25, var4 = [add](var1, var2) #47 + 37 = 84, var5 = [add](var4, var3) #84 + 25 = 109, [return](var5) #109"
"Will made 104 dollars mowing lawns over the summer. If he spent 41 dollars buying new mower blades, how many 9 dollar games could he buy with the money he had left?","var1 = [find](Money Will made) #104, var2 = [find](cost of new mower blades) #41, var3 = [subtract](var1, var2) # 104 - 41 = 63, var4 = [find](cost of one game) #9, var5 = [divide](var3, var4) # 63 / 9 = 7, [return](var5) # 7"
"At Billy's Restaurant, a group with 2 adults and 5 children came in to eat. If each meal cost 3 dollars, how much was the bill?","var1 = [find](number of adults in group) #2, var2 = [find](number of children in group) #5, var3 = [add](var1, var2) # 2 + 5 = 7, var4 = [find](cost of each meal) #3, var5 = [multiply](var3, var4) # 7 * 3 = 21, [return](var5) # 21"
